Epoch,Training Loss,Validation Loss,Training MAE,Validation MAE,Validation Symmetric MAE,Training RMSE,Validation RMSE,Validation Symmetric RMSE
206,20.707192633771243,27.0352760697796,3.691598756533049,5.446429333885155,3.6599915340861546,3.541928777789278,5.357308220528501,5.191165510315437
207,20.413841666126924,26.032565734934675,3.6800017712496054,5.440920931680956,3.4164272706893177,3.3193079054503825,5.076350800356195,4.956840009399123
208,20.06569245101388,26.482007118515494,3.5858964613683035,5.289564062846257,3.5738834123885366,3.507879854795933,5.397264744903173,5.25758419739718
209,20.874981508234075,27.07765312082258,3.6341003022337524,5.362109455495412,3.459022235180483,3.3687274794833963,5.137338594730817,5.008583695051834
210,20.214861938715256,26.668311158030516,3.627916952938186,5.327179150089549,3.5796767712710884,3.4567150112892007,5.323354375273863,5.144862351103176
211,19.849844927794987,26.27416011533951,3.5712279800160185,5.271437793724766,3.4958003149366266,3.2993384940820176,5.251497246134848,4.990615538963922
212,19.745765749697718,25.978613246079387,3.5179984450533275,5.193361069367073,3.3604325013237326,3.2606941899864763,4.9530372616369975,4.828591587445392
213,20.017127955454015,26.539324334637584,3.58533203798511,5.305309658734205,3.6828110555693145,3.549751052354004,5.489746532190874,5.331131621836514
214,20.05469436646462,26.719916773676218,3.5967603066189175,5.290943449314414,3.7644832113339812,3.5723166989641073,5.5826792755128976,5.3466457292164336
215,19.97013030183594,26.800107079211223,3.6005025866014058,5.292176201231729,3.499295466467595,3.4086494653212873,5.201869586309346,5.064952694422173
216,20.00204833313727,26.497896825568098,3.5493727932835495,5.2695395376971685,3.402170304388297,3.270275166990809,5.0973477714680095,4.927630213265587
217,19.438119807891916,26.43372098180181,3.524708136258599,5.223201791108823,3.5543466824942387,3.4757374038938553,5.259240295296594,5.160696618761437
218,19.892397863239005,26.491723697422405,3.5624004361130366,5.24880119611278,3.4918353446699757,3.408622603064529,5.152694434909844,5.055856706887065
219,20.187353303549767,26.3003249799286,3.6017564877011465,5.3371291034415265,3.5241209997715517,3.3750953834814306,5.238931361718763,5.060938155536366
220,19.915052774938175,26.54010433022763,3.477104076626822,5.147656086742055,3.3780100725363678,3.2908936778767934,4.987307823824207,4.886572551392536
221,19.473411153293142,25.905057941556894,3.55655982057237,5.255027029507067,3.5710316334550103,3.410400181583316,5.371004593771477,5.194305376350393
222,19.661954728871002,26.088288130355977,3.544577699002453,5.234301413111308,3.5400462073713896,3.3771548402967655,5.276422072202294,5.070555079083356
223,19.60687610316668,26.478015235100468,3.5626558255230374,5.241703307073579,3.4054930004524877,3.327380090223465,5.113765714853306,4.98372496601896
224,19.20268214492706,26.153528312042944,3.4670630212992166,5.110800875694875,3.364116397660372,3.2608467522774416,5.041483211063405,4.889170509849256
225,19.513425869809414,26.459345784072422,3.513233963675327,5.206256348374489,3.3965417339226724,3.3054779728422314,5.001553354007288,4.8735688628473435
226,19.70636333970223,26.567631947024502,3.4897602425543313,5.186278133755495,3.3423298387613642,3.2770172063378062,4.9707319216034564,4.889525881864436
227,19.328567525319926,26.91493873678486,3.481037939857918,5.162946559690444,3.429402518405644,3.3581847155181332,5.043520877390974,4.9538637763682685
228,19.48481495748519,26.077588116362293,3.523377862616058,5.219225720170151,3.560588023846797,3.427110091917025,5.349298848279625,5.192001762883987
229,19.547217981841854,25.78172883737611,3.4612496021509482,5.11926080922463,3.3936545585673517,3.3340988177598847,5.139466831065387,5.047847318626923
230,19.422284917039185,25.742191553599728,3.4343404813952074,5.089807574388306,3.394363263322778,3.2918904491486507,5.037491359079041,4.917483162299792
231,19.366603557423094,25.665983288406714,3.4414737108890545,5.104059139095243,3.3944033568724974,3.3158892571077403,5.0886890162039045,4.986454784278802
232,18.823937401516634,25.82163216484821,3.425454373058028,5.069463546205849,3.37574951879541,3.292830693171111,4.9983102718611105,4.896309405466343
233,18.819069381015318,26.175743949793315,3.4171411399564215,5.079719907800374,3.382181293719485,3.302814337734129,5.038380295948593,4.919785219208298
234,18.9381485765759,25.80579409020664,3.420314170896487,5.0484105757228255,3.3424662676955292,3.271870278100052,4.999015185103178,4.909503651209186
235,19.039770443588807,25.783006717266908,3.435965877359085,5.117451634233898,3.339533133712461,3.2797030836545678,4.975275756369705,4.8952752265772155
236,19.09900894618929,26.060037079378134,3.4143927551362636,5.055744466742173,3.488754551405702,3.4387452696672907,5.215457476267887,5.1326941807421145
237,18.979741488310587,25.88239991697886,3.3626804951981257,4.989721229324255,3.300535948790378,3.246519039773606,4.9376019181570765,4.872205144526816
238,18.8894246009,25.85917126497861,3.4191204547877083,5.056713821022567,3.3443577705905887,3.253500388014105,5.026346026005258,4.892304229345674
239,18.562291211568095,25.765561609417226,3.339923457257424,4.949278688911378,3.398782113673227,3.328341823899498,5.047883523299132,4.960718123899542
240,18.871723657496414,26.100697793903596,3.3904728691130654,5.002244118708046,3.344482152630129,3.237734833799169,4.9708786731659735,4.829586093715679
241,18.933962666807258,25.700005769804125,3.36926420480679,5.016766189769265,3.2552975901516974,3.1762416537799605,4.841156890392393,4.75298732629594
242,18.59873541017958,26.53044510326942,3.306555174996362,4.8944690073064425,3.2162278601189263,3.1625755483091185,4.7516794243063405,4.673806317794337
243,18.26346402424237,26.506641297656795,3.321011156843437,4.9080775168915824,3.4956668240098554,3.347181049918137,5.17471839457971,5.006670028710251
244,18.75058186216414,26.055646881778692,3.3314875498801135,4.920172079165031,3.4335101870048588,3.2983372728754405,5.123886575313367,4.936998782376948
245,18.777760949171796,25.526226971840718,3.4007068856836487,5.036624574501479,3.410352197786892,3.3330483105268724,5.176876455088122,5.04758662886093
246,18.517270097936212,25.07143579778887,3.310162579816475,4.912410426508059,3.2774973492619814,3.2007525219490107,4.821950565935995,4.721949615616351
247,18.676232803816614,25.432200398172494,3.2985604847525773,4.871545768225033,3.296269821346829,3.199605720689598,4.914645876984195,4.796522912820719
248,18.704783296960322,25.282208502366046,3.3640871091990032,4.9984045041217415,3.385410489676251,3.2604359685468176,5.054490346060948,4.888224749795255
249,18.748187424980383,25.372051736653216,3.322847292792886,4.9395574480119775,3.243205721798395,3.1297465551023786,4.88322256943678,4.7236615325815965
250,18.576942803541375,25.972089690379782,3.3537694427162923,4.973571935189972,3.290904625081653,3.232110682569168,4.940524917583152,4.853028080945879
251,18.030292478933255,25.779826599231367,3.2583394698316246,4.841675724744563,3.2830953617187597,3.229347359536353,4.913398228269496,4.834056197357977
252,18.188301620482626,26.483863758558954,3.264841024163576,4.852651131142563,3.333058549073151,3.2447939390977067,4.99213153109803,4.871369975913935
253,18.259090057404897,25.73358888606132,3.2450639460356223,4.830695998128471,3.240224132339916,3.1574512401764565,4.833974089894336,4.737685259697088
254,18.69037643778791,25.837070864528595,3.356761445893265,4.962827190820948,3.433685195048476,3.3702320311160303,5.216502325613751,5.1305185207605755
255,18.42977227146082,25.620574475220415,3.2972068002191945,4.894982472927278,3.3554067933447436,3.280849956533831,5.031515748539741,4.935278974608483
256,18.340735383818807,25.238378264947084,3.275891642890151,4.888963110833305,3.221458814070019,3.133861819082672,4.873830845292525,4.780175562501579
257,18.39004286409675,25.653169688799544,3.2861433851139177,4.880547980572198,3.225400330365919,3.1461390961895015,4.792265808910704,4.699133012366156
258,18.294846627201466,25.539405836030788,3.2349445097129275,4.810029124938782,3.2225651683945653,3.1060345754607392,4.856902489189312,4.70281846946892
259,17.8927610264401,24.998890021891413,3.1908864753954203,4.71152326329396,3.2244326495852325,3.1526151019895834,4.866886336929456,4.786302755585777
260,18.36265762751547,24.910262174222527,3.2549699921985007,4.855342968440596,3.2879869003896642,3.214602178837887,4.9397440043376015,4.828358464450664
261,17.913786349082887,25.77012556947589,3.2181976983652056,4.80599631824476,3.2451669641529546,3.209347020388562,4.811876418134267,4.743036475960968
262,17.995793780536193,25.14857187442434,3.2333693245631867,4.813154295301896,3.2387118742700927,3.1797308659640913,4.76185905885305,4.686134221583928
263,17.713572248606997,24.956691716010567,3.2168289062210293,4.780838722232386,3.202570514371328,3.103153272468508,4.764705821937299,4.612883033319263
264,17.359352330861373,25.83784615956061,3.152099349767401,4.6907334295773415,3.2030868359482465,3.1230656965442174,4.78410158117087,4.67254583572915
265,17.88837486273445,25.43419369512636,3.170476438607056,4.712729292401542,3.198711522867413,3.128621894012296,4.794317754632349,4.700918830699694
266,17.607563318180016,25.337152949834994,3.1799979465756327,4.753031628719608,3.281949680014274,3.188371093778773,4.89481928656433,4.78022546478111
267,17.857550868761983,25.667358931171577,3.18902090946667,4.757106364736328,3.278831559734087,3.24024748859803,4.8360545008369105,4.776466613588511
268,17.858023243676552,25.918663724461716,3.2129170957087188,4.790704178708809,3.403412640831182,3.3364147740196524,5.137024619514874,5.037364091935049
269,17.53134635721087,24.49854177343458,3.234599820331042,4.8237360912062135,3.2483432394959766,3.192105165674278,4.916834685319432,4.842768448392739
270,17.76097346344773,25.758981255762773,3.124648637331479,4.646470808899742,3.143603259544144,3.070388318692787,4.70008654860261,4.588734079104796
271,17.884380134852485,26.273558869158943,3.169991249516549,4.711134140801729,3.238128007067067,3.175519778865725,4.767812034045141,4.690144490043288
272,18.113377349081343,24.784563848001955,3.1572296052282804,4.696475527633003,3.165526277412534,3.118966499005279,4.703847366744799,4.641949580708758
273,17.693214019193377,25.21854390924161,3.161674388847025,4.708942855387408,3.2960958704735144,3.1994386178671137,4.947041054151013,4.790373508971723
274,17.37920761886361,25.492892397425322,3.1636207821135374,4.713203456433276,3.4133189443988385,3.3443495769632223,5.040842210276281,4.957262946936109
275,17.487230098732255,26.016270578057835,3.1265973953110704,4.6533353196348175,3.184744455654826,3.1046172205985507,4.816230891198125,4.701577366889306
276,17.223161749137045,25.30148166229721,3.0733547226444085,4.5839058218454385,3.304970664056701,3.267496415884931,4.913111729487621,4.867572043489088
277,17.831727757388382,25.00109218712787,3.1573917001822145,4.71468942331453,3.1517531082034926,3.0766839668970913,4.657477663896974,4.549824987912768
278,17.393656843270737,24.66867086397638,3.1420844873485634,4.640635648660561,3.1382354818471607,3.0308527478354543,4.697678101660783,4.575819464069223
279,17.424647103852706,25.204814914033474,3.092020206978594,4.601562317541251,3.2087348362574204,3.099885607676236,4.767391551936529,4.622254759266415
280,17.557345610715043,25.13162808070936,3.143059524665335,4.662969019750159,3.190452668138227,3.0996010225583492,4.783641564984137,4.653782679493217
281,17.639487025990327,25.17622785287697,3.1068539442147407,4.62590152877904,3.314775909214781,3.2324374349298237,4.992128533635016,4.891889009089191
282,17.216129575452886,24.897307297730276,3.1466715350077816,4.673704756773411,3.0788333572501125,3.028420151601977,4.574110770894216,4.504124573647613
283,16.99876151520439,25.53089626903135,3.0995989645114292,4.615926011228035,3.2935639710642337,3.2181771656880267,4.870063742211087,4.767544179601054
284,17.490058444533716,25.02454200662438,3.1472372711805594,4.680996421035468,3.295553496150593,3.218650135398523,4.949090184022639,4.85404945440757
285,17.497043425707048,25.392403204380035,3.124017496128513,4.626081115923025,3.301363416103555,3.218124885994688,4.92777795334995,4.827728496457633
286,17.37731730542468,24.852524976524226,3.0518300531725338,4.528498940664862,3.0368245361920727,2.975098533955933,4.581991947654834,4.502365925824181
287,17.200366747454424,24.73902025337327,3.126974108120581,4.6767161314478765,3.132257066340635,3.0360571366863343,4.697566300203196,4.587371276828444
288,17.003030378780696,25.31915220343107,3.1054271545498553,4.631279743494876,3.247246203770432,3.1756891562371536,4.830277502061032,4.74670866561379
289,17.14752437975988,25.317992927859923,3.103821933673325,4.620279525144972,3.238146252155534,3.18575157189951,4.802255294987367,4.734355421646326
290,16.800533110535817,25.05347140769269,3.0347092557501245,4.511206450712474,3.0560590383099075,2.9996291122294454,4.576453910099295,4.514026199519099
291,17.230400882168148,25.63749015751233,3.086742197446644,4.597082181777077,3.250238893317538,3.1536562447173933,4.838478796028388,4.704731358929702
292,17.04567772225925,24.95139787334197,3.056969233681751,4.546004699078454,3.2012892678724896,3.1576837325230933,4.729747154209493,4.678399125469564
293,16.699979793477087,24.618644837277657,3.02177862947265,4.500141032711492,3.1509816846476943,3.0698805204542943,4.7243709683041795,4.618512753813102
294,17.252315870148504,24.69168568515825,3.0431825853812566,4.5366484496457575,3.153146668385324,3.0978537009905263,4.72220990515711,4.651777068082107
295,16.86710773898197,25.335462765314933,3.0580467043191164,4.5729075370756425,3.2479749040238732,3.218702882970316,4.838171452143337,4.789027505568898
296,16.72443958740699,24.510200726311822,2.992764793207545,4.424271632923247,3.071633859263733,2.9706255079123474,4.598540762524135,4.458098824761893
297,16.667041460126786,24.915690299380564,3.0251635034245163,4.52656663024107,3.151781940128415,3.100582813985718,4.734194638742954,4.662079123477206
298,16.702862232037198,24.717636998210935,3.021827482773374,4.4850737563014675,3.018006856532884,2.9374926934608663,4.524047576926525,4.420500736481348
